SKU;CANTIDAD;COSTO;LOCALIDAD;DEPOSITO
002801;492;0;;1101
007252;492;0;;1101
018795;492;0;;1101
017059;492;0;;1101
018305;492;0;;1101
012525;492;0;;1101
004098;493;0;;1101
016760;493.385;0;;1101
021709;494;0;;1101
000251;494;0;;1101
004025;495;0;;0003
022273;495;0;;1101
000933;495;0;;1101
007719;495;0;;1101
009401;495;0;;1101
015516;496;0;;1101
006245;496;0;;1101
003304;497;0;;1101
008128;497;0;;1101
018564;498;0;;1101
018906;498;0;;1101
001163;498;0;;1101
003722;498;0;;1101
019162;498;0;;1101
015267;499;0;;1101
015661;499;0;;1101
007035;499;0;;1101
012300;499;0;;1101
002727;499;0;;1101
010093;499.634;0;;1101
019722;500;0;;1101
014505;500;0;;1101
020745;500;0;;1101
012514;500;0;;1101
000202;501;0;;1101
016317;501;0;;1101
020593;501;0;;1101
021531;501;0;;1101
010189;501;0;;1101
017336;502;0;;1101
020510;502;0;;1101
019062;502;0;;1101
003707;502;0;;1101
020406;502;0;;1101
012432;502;0;;1101
009823;502;0;;1101
017013;503;0;;1101
001535;503;0;;1101
008874;503;0;;1101
011509;503;0;;1101
020815;503;0;;1101
020933;503;0;;1101
002718;503;0;;1101
014263;503;0;;1101
020747;503;0;;1101
020600;504;0;;1101
006500;504;0;;1101
009336;504;0;;1101
020746;504;0;;1101
015223;504;0;;1101
018586;504;0;;1101
020464;504;0;;1101
020775;504;0;;1101
021306;504;0;;1101
021307;504;0;;1101
018126;504;0;;1101
010040;504;0;;1101
001252;504;0;;1101
001676;505;0;;1101
014742;505;0;;1101
016709;505;0;;1101
017288;505;0;;1101
016945;506;0;;1101
007219;506;0;;1101
006345;506;0;;1101
000579;507;0;;1101
019097;508;0;;1101
017325;509;0;;1101
003855;509;0;;1101
016864;509;0;;1101
019600;509;0;;1101
017892;510;0;;1101
018032;510;0;;1101
014463;510;0;;1101
015483;510;0;;1101
014743;510;0;;1101
019379;510;0;;1101
014791;510;0;;0008
003835;510.045000000001;0;;1101
001513;512;0;;1101
003255;512;0;;1101
019381;512;0;;1101
001246;512;0;;1101
008117;512;0;;1101
015344;513;0;;1101
007467;513;0;;1101
010016;514;0;;1101
015918;515;0;;1101
011364;515;0;;1101
011331;515;0;;1101
019145;516;0;;1101
009322;516;0;;1101
017332;516;0;;1101
007692;517;0;;1101
019244;517;0;;1101
019008;517;0;;1101
014671;517;0;;1101
018072;518;0;;1101
020809;518;0;;1101
007076;519;0;;1101
014390;519;0;;1101
016633;519;0;;1101
017767;519;0;;1101
017323;519;0;;1101
002239;520;0;;1101
001213;520;0;;1101
010711;521;0;;1101
016303;522;0;;1101
021513;522;0;;1101
015226;523;0;;1101
014416;523;0;;1101
017980;523;0;;1101
010150;523;0;;1101
008418;523.199;0;;1101
001470;524;0;;1101
013573;524;0;;1101
014864;524;0;;1101
003335;524;0;;1101
010990;524;0;;1101
019388;524;0;;1101
001994;524;0;;1101
020404;524;0;;1101
008877;525;0;;1101
000923;525;0;;1101
015099;525;0;;1101
011649;526;0;;1101
019761;526;0;;1101
017864;526;0;;1101
001747;526;0;;1101
020680;526;0;;1101
007078;526;0;;1101
017340;526;0;;1101
001719;527;0;;1101
021672;527;0;;1101
001444;527;0;;1101
019383;527;0;;1101
017534;527;0;;1101
013580;527;0;;1101
019849;527;0;;1101
021350;527;0;;1101
018027;528;0;;1101
013085;528;0;;1101
013397;528;0;;1101
018931;528;0;;1101
013084;528;0;;1101
021221;528;0;;1101
003247;528;0;;1101
017352;528;0;;1101
014843;528;0;;1101
016529;528;0;;1101
019143;529;0;;1101
016911;529;0;;1101
002822;529;0;;1101
008794;529;0;;1101
014156;530;0;;1101
018352;530;0;;1101
009406;532;0;;1101
018573;532;0;;1101
019163;532;0;;1101
020902;532;0;;1101
015917;532;0;;1101
018704;533;0;;1101
021386;533;0;;1101
018033;534;0;;1101
002244;534;0;;1101
001694;534;0;;1101
003306;535;0;;1101
017735;535;0;;1101
009370;536;0;;1101
002218;536;0;;1101
012446;537;0;;1101
017374;537;0;;1101
018417;537.805;0;;1101
000754;538;0;;1101
015439;538;0;;1101
008479;538.433;0;;1101
018097;539;0;;1101
017749;539;0;;1101
018901;539;0;;1101
017508;539.842;0;;1101
008667;540;0;;1101
021206;540;0;;1101
010133;540;0;;1101
020599;540;0;;1101
014346;540;0;;1101
003805;540;0;;1101
009390;540.444999999999;0;;1101
013371;540.613999999999;0;;1101
018222;541;0;;1101
003402;541;0;;1101
000158;541.343;0;;1101
015181;542;0;;1101
019264;542;0;;1101
003456;542;0;;1101
009467;542.41;0;;1101
020415;543;0;;1101
019380;543;0;;1101
015482;543;0;;1101
001304;544;0;;1101
001022;544;0;;1101
001241;544;0;;1101
011102;545;0;;1101
002464;546;0;;1101
019395;546;0;;1101
015745;548;0;;1101
015438;548;0;;1101
015873;548;0;;1101
017002;549;0;;1101
006459;549;0;;1101
011125;549;0;;1101
000246;550;0;;1101
017079;550;0;;1101
008557;550;0;;1101
018656;550;0;;1101
011648;550;0;;1101
001426;550;0;;1101
019996;550;0;;1101
007186;550;0;;1101
003358;550;0;;1101
001473;550;0;;1101
019167;551;0;;1101
015211;551;0;;1101
009141;551;0;;1101
009665;552;0;;1101
012333;552;0;;1101
021311;552;0;;1101
001120;552;0;;1101
000536;552;0;;1101
004120;552;0;;1101
003243;552;0;;1101
008266;552;0;;1101
020819;553;0;;1101
020509;554;0;;1101
019966;555;0;;1101
021639;555;0;;1101
011224;555;0;;1101
011154;555;0;;1101
013378;557.175;0;;1101
008217;558.9;0;;1101
013737;559;0;;1101
003328;560;0;;1101
016931;561;0;;1101
006462;561;0;;1101
008503;561;0;;1101
014572;562;0;;1101
001242;562;0;;1101
015818;563;0;;1101
015053;564;0;;1101
014673;564;0;;1101
013784;564;0;;1101
020174;564;0;;1101
020249;565;0;;1101
006704;565;0;;1101
011051;566;0;;1101
007008;568;0;;1101
019711;568;0;;1101
007718;568;0;;1101
014461;569;0;;1101
003321;569;0;;1101
016318;569;0;;1101
015481;569;0;;1101
020609;569;0;;1101
000935;571;0;;1101
011508;571;0;;1101
002245;571;0;;1101
000442;571.633;0;;1101
015507;571.73;0;;1101
020409;572;0;;1101
006343;572;0;;1101
010689;573;0;;1101
017697;573;0;;1101
021759;573;0;;1101
017364;573;0;;1101
015984;573;0;;1101
014996;573;0;;1101
021561;574;0;;1101
015228;574;0;;1101
005648;574;0;;1101
009910;574;0;;1101
001361;574;0;;1101
016644;574;0;;1101
018850;574;0;;1101
015874;575;0;;1101
006444;575;0;;1101
016483;575;0;;1101
016217;575.015;0;;1101
007000;576;0;;1101
018068;576;0;;1101
001461;576;0;;1101
008875;576;0;;1101
009629;576;0;;1101
020042;576;0;;1101
018252;576;0;;1101
011506;576;0;;1101
009824;576;0;;1101
014884;577;0;;1101
020518;577;0;;1101
019346;577;0;;1101
011716;578;0;;1101
019089;578;0;;1101
011522;578;0;;1101
014682;578;0;;1101
021384;580;0;;1101
000930;580;0;;0004
000895;580;0;;1101
015903;581;0;;1101
017531;581;0;;1101
015790;583;0;;1101
006232;583;0;;1101
003310;583;0;;1101
003000;584;0;;1101
001512;584;0;;1101
014669;584;0;;1101
016968;584;0;;1101
001943;585;0;;1101
017202;585;0;;1101
010068;585;0;;1101
017282;586;0;;1101
019907;586;0;;1101
012570;587;0;;1101
016905;587;0;;1101
007887;587;0;;1101
008248;587;0;;1101
010690;588;0;;1101
021825;588;0;;1101
018116;588;0;;1101
019285;589;0;;1101
019512;589;0;;1101
003194;591;0;;1101
021552;592;0;;1101
018603;593;0;;1101
013996;594;0;;1101
005969;595;0;;1101
003408;595;0;;1101
018833;595;0;;1101
019382;595;0;;1101
019778;596;0;;1101
013078;596;0;;1101
001335;596;0;;1101
008884;597;0;;1101
003434;597;0;;1101
020256;597;0;;1101
017530;597;0;;1101
017904;597;0;;1101
003437;598;0;;1101
003400;598;0;;1101
021234;598;0;;1101
001180;598;0;;1101
014889;599;0;;1101
017748;599;0;;1101
001984;599;0;;1101
001711;599;0;;1101
002184;599;0;;1101
021918;600;0;;1101
020581;600;0;;1101
003438;600;0;;1101
008158;600;0;;0004
020903;600;0;;1101
020453;600;0;;1101
015021;600;0;;1101
003807;600;0;;1101
008049;600;0;;0004
015470;601;0;;1101
014469;601;0;;1101
002871;601;0;;1101
009843;602;0;;1101
016943;602;0;;1101
002818;602;0;;1101
014288;602;0;;1101
015875;602;0;;1101
017741;602;0;;1101
010511;603;0;;1101
001248;604;0;;1101
002091;605;0;;0012
017353;606;0;;1101
004026;607;0;;1101
016963;607;0;;1101
009731;608;0;;1101
001019;609;0;;1101
012005;609;0;;1101
000752;609;0;;1101
002214;610;0;;1101
021156;610;0;;1101
008502;610;0;;1101
011504;610;0;;1101
016922;611;0;;1101
015767;611.883;0;;1101
016785;612;0;;1101
001645;612;0;;1101
015788;612;0;;1101
019499;613;0;;1101
015383;613;0;;1101
019165;613;0;;1101
002096;613;0;;1101
020925;614;0;;1101
019503;614;0;;1101
016008;614;0;;1101
020585;615;0;;1101
016835;615;0;;1101
020010;617;0;;1101
019431;617;0;;1101
002472;617;0;;1101
001316;617;0;;1101
019291;617;0;;1101
016819;617.729999999999;0;;1101
001895;620;0;;1101
019630;620;0;;1101
007037;621;0;;1101
014287;621;0;;1101
014548;621;0;;1101
008872;621;0;;1101
005902;621;0;;1101
000690;622;0;;1101
017835;622;0;;1101
018094;622;0;;1101
001527;622;0;;1101
012573;622;0;;1101
010146;622;0;;1101
018129;623;0;;1101
001349;623;0;;1101
015185;623;0;;1101
019753;623;0;;1101
010966;623;0;;1101
009805;623;0;;1101
002277;624;0;;1101
001985;624;0;;1101
014262;624;0;;1101
001465;624;0;;1101
006327;624;0;;1101
009806;624;0;;1101
019597;625;0;;1101
005499;625;0;;1101
020118;626;0;;1101
000922;626;0;;1101
015929;628;0;;1101
003403;628;0;;1101
000998;628;0;;1101
014747;628;0;;1101
008412;628.066;0;;1101
001010;631;0;;1101
015924;631;0;;1101
014702;632;0;;1101
002248;633;0;;1101
011601;633;0;;1101
009371;634;0;;1101
020170;634;0;;1101
002215;634;0;;1101
003246;635;0;;1101
011370;636;0;;1101
016546;637;0;;1101
014412;637;0;;1101
003242;637;0;;1101
019648;638;0;;1101
018199;639;0;;1101
020020;640;0;;1101
019328;640;0;;1101
014278;640;0;;1101
011391;641;0;;1101
016915;641;0;;1101
018113;641;0;;1101
003605;642;0;;1101
020829;642;0;;1101
015049;644;0;;1101
002251;644;0;;1101
012526;644;0;;1101
015209;645;0;;1101
010512;645;0;;1101
017840;645;0;;1101
001912;645;0;;1101
019909;646;0;;1101
013826;646;0;;1101
003663;646;0;;1101
001186;647;0;;1101
020615;647;0;;1101
001182;647;0;;1101
002243;647;0;;1101
020169;648;0;;1101
015460;648;0;;1101
004066;648;0;;1101
018996;648;0;;1101
007215;648;0;;1101
000789;648;0;;1101
019643;648;0;;1101
016708;649;0;;1101
002086;649;0;;1101
000247;650;0;;1101
014277;650;0;;1101
018169;651;0;;1101
015807;652;0;;1101
017988;653;0;;1101
010069;653;0;;1101
016398;654;0;;1101
016916;654;0;;1101
009263;655;0;;1101
012819;656;0;;1101
009717;656;0;;1101
010151;656;0;;1101
000918;657;0;;1101
001333;657;0;;1101
010709;657;0;;1101
009400;657;0;;1101
006802;657;0;;1101
019699;658;0;;1101
013594;658;0;;1101
017344;658;0;;1101
015385;659;0;;1101
003323;659;0;;1101
001155;659;0;;1101
013264;659;0;;1101
016306;659;0;;1101
015420;659;0;;1101
000311;660;0;;1101
001757;660;0;;1101
006976;660;0;;1101
001941;660;0;;1101
017146;661;0;;1101
018212;661;0;;1101
018362;661;0;;1101
016014;662;0;;1101
014886;662;0;;1101
008205;662;0;;1101
020776;663;0;;1101
019838;663.145;0;;1101
017235;663.292;0;;1101
017985;664;0;;1101
017893;664;0;;1101
018082;664;0;;1101
020168;665;0;;1101
003033;665;0;;1101
001077;665;0;;1101
002519;665;0;;1101
002527;665;0;;1101
020595;665;0;;1101
019755;666;0;;1101
021861;666;0;;1101
017031;666;0;;1101
008478;666;0;;1101
002496;667;0;;1101
000920;667;0;;1101
000692;667;0;;1101
011495;668;0;;1101
001532;669;0;;1101
017183;669;0;;1101
017944;669;0;;1101
004844;669;0;;1101
014594;670;0;;1101
011650;670;0;;1101
011146;670;0;;1101
006330;671;0;;1101
000851;671;0;;1101
016725;671;0;;1101
014051;671;0;;1101
002523;671;0;;1101
019943;671;0;;1101
020408;672;0;;1101
016175;672;0;;1101
001745;672;0;;1101
016640;672;0;;1101
013817;672;0;;1101
021628;672;0;;1101
003910;672;0;;1101
012529;672.289999999999;0;;1101
020398;673;0;;1101
001445;673;0;;1101
014930;673;0;;1101
008247;673;0;;1101
018653;674;0;;1101
020286;674;0;;1101
017906;674;0;;1101
001903;675;0;;1101
016308;675;0;;1101
003031;676;0;;1101
000434;676.578;0;;1101
015379;677;0;;1101
020567;678;0;;1101
002217;678;0;;1101
006151;678;0;;1101
003459;679;0;;1101
005618;680;0;;1101
021205;680;0;;1101
007060;680;0;;1101
011708;680;0;;1101
001686;681;0;;1101
010687;681;0;;1101
013578;682;0;;1101
011053;682;0;;1101
017338;682;0;;1101
018786;682;0;;1101
018978;683;0;;1101
016366;684;0;;1101
011225;685;0;;1101
011702;685;0;;1101
021917;685;0;;1101
000474;685.744;0;;1101
018834;686;0;;1101
001322;687;0;;1101
003682;687.445;0;;1101
021052;687.872;0;;1101
011528;688;0;;1101
016724;689;0;;1101
010037;690;0;;1101
017367;690;0;;1101
011503;691;0;;1101
002782;691;0;;0004
003300;692;0;;1101
003124;693;0;;1101
016494;693;0;;1101
008039;693;0;;1101
017124;694;0;;1101
014200;694;0;;1101
000975;694;0;;1101
001746;695;0;;1101
015693;695;0;;1101
015923;695;0;;1101
016530;695;0;;1101
001490;696;0;;1101
021912;696;0;;1101
016918;696;0;;1101
018705;696;0;;1101
015224;696;0;;1101
002974;697;0;;1101
000244;697;0;;1101
006438;698;0;;1101
003876;698.05;0;;1101
015765;698.88;0;;1101
000245;699;0;;1101
019900;700;0;;1101
006473;700;0;;1101
007002;702;0;;1101
008517;702;0;;1101
000249;703;0;;1101
003724;703;0;;1101
017670;704;0;;1101
000061;704.9;0;;0017
009473;705;0;;1101
002491;705;0;;1101
016646;706;0;;1101
020931;707;0;;1101
010070;707;0;;1101
003854;707;0;;1101
007886;707;0;;1101
020748;707;0;;1101
017125;708;0;;1101
016901;708;0;;1101
004259;709;0;;1101
019519;709;0;;1101
013875;710;0;;1101
016319;710;0;;1101
004130;710;0;;1101
018467;710;0;;1101
002213;711;0;;1101
014202;711;0;;1101
019403;711;0;;1101
006950;711;0;;1101
018171;713;0;;1101
003020;714;0;;1101
019335;714;0;;1101
017837;715;0;;1101
014385;715;0;;1101
017145;715;0;;1101
017839;715;0;;1101
003604;715;0;;1101
003331;715;0;;1101
014021;715;0;;1101
015376;715;0;;1101
020914;716;0;;1101
016116;716;0;;1101
017036;716;0;;1101
013759;717;0;;1101
007216;717;0;;1101
021911;717;0;;1101
001062;717;0;;1101
003636;717;0;;1101
017836;717;0;;1101
020424;718;0;;1101
015529;718;0;;1101
001515;718;0;;1101
009691;718;0;;1101
014590;719;0;;1101
017838;719;0;;1101
001460;719;0;;1101
006892;719;0;;1101
014589;719;0;;1101
014588;720;0;;1101
013749;720;0;;1101
010742;720;0;;1101
018555;720;0;;1101
003440;720;0;;1101
018722;720;0;;1101
004145;720;0;;1101
016748;720;0;;1101
007453;720;0;;1101
021266;720;0;;1101
015645;720;0;;1101
001031;720;0;;1101
019893;720;0;;1101
001006;720;0;;1101
019750;720;0;;1101
017965;721;0;;1101
018605;721;0;;1101
009189;721;0;;1101
016429;721;0;;1101
020826;721;0;;1101
005669;722;0;;1101
007036;722;0;;1101
008095;722;0;;1101
000416;722.735;0;;1101
003784;724.869;0;;1101
001041;725;0;;1101
014966;725;0;;1101
017841;725;0;;1101
014978;725;0;;1101
018064;725.328;0;;1101
000468;726.883999999998;0;;1101
019001;727;0;;1101
001175;727;0;;1101
001017;727;0;;1101
000136;727.752;0;;1101
003768;728;0;;1101
003806;729;0;;1101
018174;729;0;;1101
001948;729;0;;1101
005871;730;0;;1101
002279;730;0;;1101
010857;730;0;;1101
010978;730.7;0;;1101
002606;731;0;;1101
001146;731;0;;1101
020923;732;0;;1101
020302;732;0;;1101
016551;733;0;;1101
001737;733;0;;1101
018845;734;0;;1101
017337;734;0;;1101
016000;734;0;;1101
001096;735;0;;1101
000693;735;0;;1101
015346;738;0;;1101
019378;738;0;;1101
019091;739;0;;1101
002999;739;0;;1101
017750;740;0;;1101
001351;740;0;;1101
011415;740;0;;1101
010743;741;0;;1101
014022;742;0;;1101
019762;742;0;;1101
003198;742;0;;1101
009667;743;0;;1101
015210;743;0;;1101
007112;743;0;;1101
019298;743;0;;1101
019087;744;0;;1101
014640;744;0;;1101
019463;744;0;;1101
019234;744;0;;1101
017363;744;0;;1101
001106;745;0;;1101
001085;748;0;;1101
011512;748;0;;1101
003858;748;0;;1101
021671;749;0;;1101
015768;750;0;;1101
001607;750;0;;1101
008203;751;0;;1101
016703;751;0;;1101
018258;751;0;;1101
020069;752;0;;1101
002992;752;0;;1101
015387;754;0;;1101
001521;754;0;;1101
001667;755;0;;1101
003426;755;0;;1101
000565;756;0;;1101
018727;756;0;;1101
016112;756;0;;1101
001275;756;0;;1101
002729;757;0;;1101
015922;757;0;;1101
021231;758;0;;1101
020187;758;0;;1101
001965;759;0;;1101
008876;759;0;;1101
020934;763;0;;1101
009323;764;0;;1101
017205;764;0;;1101
003824;765;0;;1101
001428;766;0;;1101
003629;767;0;;1101
002187;767;0;;1101
001326;767;0;;1101
015783;767;0;;1101
018723;767;0;;1101
006764;767;0;;1101
007005;767;0;;1101
020253;768;0;;1101
016049;768;0;;1101
009670;768;0;;1101
010479;768;0;;1101
022125;768;0;;1101
001752;768;0;;1101
002494;768;0;;1101
011216;770;0;;1101
015496;771;0;;1101
000014;771.295;0;;1101
001910;773;0;;1101
020566;773;0;;1101
015762;773.504;0;;1101
016007;775;0;;1101
008420;775.023;0;;1101
003834;776;0;;1101
019344;776;0;;1101
000917;776;0;;1101
000315;776.011;0;;1101
002988;777;0;;1101
015520;777;0;;1101
011339;778;0;;1101
016400;778;0;;1101
018757;778;0;;1101
003536;779;0;;1101
014050;780;0;;1101
017149;781;0;;1101
014808;781;0;;1101
020568;781;0;;1101
000853;781;0;;1101
006461;782;0;;1101
019616;783;0;;1101
014041;783.44;0;;1101
019866;784;0;;1101
000513;785;0;;1101
016254;785;0;;1101
016015;785;0;;1101
008204;786;0;;1101
021309;786;0;;1101
019516;787;0;;1101
008892;787;0;;1101
001989;787;0;;1101
016110;787;0;;1101
017360;788;0;;1101
018602;789;0;;1101
014203;789;0;;1101
006780;789;0;;1101
003723;790;0;;1101
010071;790;0;;1101
008951;791;0;;1101
011054;791;0;;1101
021143;791;0;;1101
000577;791;0;;1101
021428;792;0;;1101
017693;792;0;;1101
019782;792;0;;1101
018814;792;0;;1101
017286;792;0;;1101
011830;793;0;;1101
012082;793.196999999999;0;;1101
018940;794;0;;1101
012235;794;0;;1101
016419;795;0;;1101
019518;795;0;;1101
011141;796;0;;1101
011161;796;0;;1101
000304;797.45;0;;1101
003725;798;0;;1101
012761;798;0;;1101
015388;799;0;;1101
019377;799;0;;1101
018547;799;0;;1101
019457;800;0;;1101
011390;800;0;;1101
020741;801;0;;1101
001700;802;0;;1101
018745;802.634;0;;1101
021152;803;0;;1101
000630;804;0;;1101
006047;805;0;;1101
014365;807;0;;1101
006463;807;0;;1101
015378;808;0;;1101
015268;810;0;;1101
014456;810;0;;1101
016641;811;0;;1101
001523;811;0;;1101
019376;812;0;;1101
020928;813;0;;1101
002572;813;0;;1101
003600;813;0;;1101
021642;813.505;0;;1101
017009;814;0;;1101
014204;814;0;;1101
018022;814;0;;1101
017341;814;0;;1101
009631;815;0;;1101
019086;815;0;;1101
000576;815;0;;1101
014979;816;0;;1101
001054;816;0;;1101
018250;816;0;;1101
015564;818;0;;1101
012818;818;0;;1101
011152;819;0;;1101
016502;819.435999999999;0;;1101
005544;821;0;;1101
017335;821;0;;1101
014773;822;0;;1101
003325;822;0;;1101
020400;822;0;;1101
016504;822.835999999999;0;;1101
020425;823;0;;1101
014569;823;0;;1101
016524;824;0;;1101
000652;826;0;;1101
020410;826;0;;1101
001104;826;0;;1101
016300;826;0;;1101
002546;827;0;;1101
002946;827;0;;1101
016272;827;0;;1101
021691;828;0;;1101
018914;828;0;;1101
009917;832;0;;1101
019464;833;0;;1101
003333;833;0;;1101
017736;834;0;;1101
021153;834;0;;1101
009240;837;0;;1101
020490;837;0;;1101
011319;838;0;;1101
020614;839;0;;1101
020379;839;0;;1101
018604;839;0;;1101
020779;839;0;;1101
000905;839;0;;1101
002280;840;0;;1101
002002;840;0;;1101
019994;840;0;;1101
005624;840;0;;1101
001347;840;0;;1101
012916;840;0;;1101
005870;841;0;;1101
016284;841;0;;1101
015436;842;0;;1101
011491;842;0;;1101
015432;842;0;;1101
014432;843;0;;1101
009547;844;0;;1101
015777;846;0;;1101
017957;846;0;;1101
017740;847;0;;1101
014177;847;0;;1101
000137;847.708;0;;1101
005873;848;0;;1101
002219;848;0;;1101
014761;849;0;;1101
019350;850;0;;1101
001606;851;0;;1101
000144;851.129;0;;1101
014433;852;0;;1101
002182;852;0;;1101
017820;852;0;;1101
017945;852;0;;1101
020014;853;0;;1101
001408;854;0;;1101
008552;855.579;0;;1101
002525;856;0;;1101
020924;857;0;;1101
017037;857;0;;1101
017333;858;0;;1101
015607;860;0;;1101
019433;860;0;;1101
017334;861;0;;1101
009405;862;0;;1101
015225;862;0;;1101
019511;863;0;;1101
013825;863;0;;1101
021427;863;0;;1101
016639;864;0;;1101
009666;864;0;;1101
020759;864;0;;1101
021632;864;0;;1101
001981;866;0;;1101
018649;867;0;;1101
016343;868;0;;1101
016289;868;0;;1101
016897;869;0;;1101
015381;869;0;;1101
000301;869.74;0;;1101
006152;870;0;;1101
016246;871;0;;1101
007482;871;0;;1101
020142;872;0;;1101
000919;873;0;;1101
001514;873;0;;1101
019099;873;0;;1101
019905;873;0;;1101
016940;873;0;;1101
002238;873;0;;1101
000694;874;0;;1101
020378;874;0;;1101
002038;875;0;;1101
016745;875;0;;1101
014831;875;0;;1101
013094;875;0;;1101
009635;875;0;;1101
004097;875.24;0;;1101
014605;876;0;;1101
017959;877;0;;1101
000123;878.228;0;;1101
002390;879;0;;1101
017241;882;0;;1101
009372;882;0;;1101
020278;883;0;;1101
001988;883;0;;1101
014313;883.318;0;;1101
001350;884;0;;1101
015714;885;0;;1101
019978;886;0;;1101
010734;886;0;;1101
017905;886;0;;1101
020407;886;0;;1101
001282;887;0;;1101
016638;887;0;;1101
001226;888;0;;0004
016427;889;0;;1101
019063;890;0;;1101
017986;891;0;;1101
000408;891.618000000005;0;;1101
013748;894;0;;1101
002821;895;0;;1101
013265;896;0;;1101
014034;896;0;;1101
001101;898;0;;1101
006460;898;0;;1101
008353;899;0;;1101
015940;899;0;;1101
015335;899;0;;1101
002998;899;0;;1101
011662;900;0;;1101
003251;900;0;;1101
011707;901;0;;1101
010450;901;0;;1101
012294;903;0;;1101
019290;903;0;;1101
021154;903;0;;1101
001916;904;0;;1101
015468;904;0;;1101
016616;905;0;;1101
018684;906;0;;1101
017143;907;0;;1101
010451;908;0;;1101
019393;908;0;;1101
015265;908.36;0;;1101
020927;909;0;;1101
011179;909;0;;1101
004371;909;0;;1101
018013;910;0;;1101
009193;910;0;;1101
021429;911;0;;1101
014727;911;0;;1101
014929;911;0;;1101
001098;911;0;;1101
019942;912;0;;1101
018846;912;0;;1101
014026;913;0;;1101
001458;914;0;;1101
000143;914;0;;1101
019094;914.381;0;;1101
001610;915;0;;1101
020825;915;0;;1101
021035;916;0;;1101
020689;917;0;;1101
016859;917;0;;1101
003451;917;0;;1101
001703;917;0;;1101
020932;918;0;;1101
014710;919;0;;1101
016105;919;0;;1101
002898;919;0;;1101
006567;920;0;;1101
010967;920;0;;1101
008036;920;0;;0004
018762;920;0;;1101
018550;921;0;;1101
002465;925;0;;1101
003599;925;0;;1101
004093;926.645;0;;1101
002383;927;0;;1101
011502;927;0;;1101
017667;929.177;0;;1101
014035;930;0;;1101
017373;931;0;;1101
021131;931;0;;1101
020808;931;0;;1101
015708;932;0;;1101
002031;933;0;;1101
007930;933;0;;1101
006952;933;0;;1101
002158;933;0;;1101
007489;933;0;;1101
017842;934;0;;1101
006781;934;0;;1101
018809;934;0;;1101
002531;935;0;;1101
003503;935;0;;1101
001753;936;0;;1101
018182;936;0;;1101
011651;936;0;;1101
013346;936;0;;1101
013816;936;0;;1101
018837;936;0;;1101
017996;938;0;;1101
011173;938;0;;1101
017737;939;0;;1101
001564;940;0;;1101
017006;941;0;;1101
010076;943;0;;1101
002191;944;0;;1101
000081;944.846;0;;1101
021998;945;0;;1101
003840;945;0;;1101
020270;946;0;;1101
018356;948;0;;1101
004023;949;0;;1101
019878;951;0;;1101
007744;953;0;;1101
001378;953;0;;1101
016169;954;0;;1101
012840;954;0;;1101
008481;954;0;;1101
001751;955;0;;1101
020369;955;0;;1101
014591;956;0;;1101
001174;956;0;;1101
001379;957;0;;1101
017969;957;0;;1101
014036;958;0;;1101
018407;958;0;;1101
012429;959;0;;1101
019834;959;0;;1101
017014;959;0;;1101
020019;960;0;;1101
017331;961;0;;1101
001764;961;0;;1101
010442;962;0;;1101
012288;962.503;0;;1101
010075;963;0;;1101
018181;964;0;;1101
007210;964;0;;1101
007982;968;0;;1101
013678;968;0;;1101
000424;969;0;;1101
015001;969;0;;1101
006326;969;0;;1101
002952;969;0;;1101
003450;970;0;;1101
005896;970.917;0;;1101
020756;971;0;;1101
017894;971;0;;1101
002041;972;0;;1101
002189;972;0;;1101
001044;973;0;;1101
019059;973;0;;1101
017739;975;0;;1101
016307;975;0;;1101
005961;976;0;;1101
009575;977;0;;1101
020040;977;0;;1101
003537;978;0;;1101
004025;979.134;0;;1101
011596;980;0;;1101
001164;980;0;;1101
003936;980;0;;1101
000653;981;0;;1101
016677;982;0;;1101
015157;984;0;;1101
015331;984;0;;1101
001035;986;0;;1101
009476;988;0;;1101
001046;988;0;;1101
012010;989;0;;1101
002512;989;0;;1101
015637;989;0;;1101
008483;989;0;;1101
017300;991;0;;1101
002524;993;0;;1101
001111;993;0;;1101
014508;994;0;;1101
015052;995;0;;1101
000252;995;0;;1101
001653;996;0;;1101
013392;997;0;;1101
015377;997;0;;1101
013215;1000;0;;1101
017979;1001;0;;1101
009285;1001;0;;1101
000850;1002;0;;1101
014038;1003;0;;1101
013731;1004;0;;1101
014301;1004;0;;1101
001270;1005;0;;1101
016858;1005;0;;1101
018905;1005;0;;1101
011251;1006;0;;1101
005613;1006;0;;1101
001963;1006;0;;1101
000835;1007;0;;1101
001447;1008;0;;1101
015521;1009;0;;1101
017612;1009.299;0;;1101
016553;1010;0;;1101
018807;1011;0;;1101
001584;1011;0;;1101
017361;1011;0;;1101
009868;1011;0;;1101
020016;1014;0;;1101
007425;1015;0;;1101
013060;1016;0;;1101
015941;1018;0;;1101
014958;1018;0;;1101
020824;1018;0;;1101
014832;1019;0;;1101
009801;1020;0;;1101
016678;1022;0;;1101
002384;1022;0;;1101
020452;1023;0;;1101
001625;1023;0;;1101
020171;1024;0;;1101
016367;1026;0;;1101
004150;1026;0;;1101
009642;1026;0;;1101
020922;1026;0;;1101
002997;1028;0;;1101
019100;1029;0;;1101
018671;1029;0;;1101
019329;1029;0;;1101
021910;1030;0;;1101
020255;1030;0;;1101
019993;1030;0;;1101
020132;1032;0;;1101
001463;1032;0;;1101
021874;1032;0;;1101
